timestamp,camera_id,image_path,rain_flag
2026-01-06T00:59:51.936005,cam1,/content/drive/MyDrive/TrafficCameraData1/data/cam1/cam1_20260106_005951.jpg,0
2026-01-06T00:59:52.803575,cam2,/content/drive/MyDrive/TrafficCameraData1/data/cam2/cam2_20260106_005952.jpg,0
2026-01-06T00:59:53.525559,cam3,/content/drive/MyDrive/TrafficCameraData1/data/cam3/cam3_20260106_005953.jpg,0
2026-01-06T00:59:54.238601,cam4,/content/drive/MyDrive/TrafficCameraData1/data/cam4/cam4_20260106_005954.jpg,0
2026-01-06T00:59:54.965695,cam5,/content/drive/MyDrive/TrafficCameraData1/data/cam5/cam5_20260106_005954.jpg,0
2026-01-06T00:59:55.924805,cam6,/content/drive/MyDrive/TrafficCameraData1/data/cam6/cam6_20260106_005955.jpg,0
2026-01-06T00:59:56.701646,cam7,/content/drive/MyDrive/TrafficCameraData1/data/cam7/cam7_20260106_005956.jpg,0
2026-01-06T00:59:57.399059,cam8,/content/drive/MyDrive/TrafficCameraData1/data/cam8/cam8_20260106_005957.jpg,0
2026-01-06T01:04:51.936432,cam1,/content/drive/MyDrive/TrafficCameraData1/data/cam1/cam1_20260106_010451.jpg,0
2026-01-06T01:04:52.809051,cam2,/content/drive/MyDrive/TrafficCameraData1/data/cam2/cam2_20260106_010452.jpg,0
2026-01-06T01:04:53.922053,cam3,/content/drive/MyDrive/TrafficCameraData1/data/cam3/cam3_20260106_010453.jpg,0
2026-01-06T01:04:54.636934,cam4,/content/drive/MyDrive/TrafficCameraData1/data/cam4/cam4_20260106_010454.jpg,0
2026-01-06T01:04:55.338176,cam5,/content/drive/MyDrive/TrafficCameraData1/data/cam5/cam5_20260106_010455.jpg,0
2026-01-06T01:04:56.033921,cam6,/content/drive/MyDrive/TrafficCameraData1/data/cam6/cam6_20260106_010456.jpg,0
2026-01-06T01:04:56.733936,cam7,/content/drive/MyDrive/TrafficCameraData1/data/cam7/cam7_20260106_010456.jpg,0
2026-01-06T01:04:57.427727,cam8,/content/drive/MyDrive/TrafficCameraData1/data/cam8/cam8_20260106_010457.jpg,0
2026-01-06T01:09:51.936652,cam1,/content/drive/MyDrive/TrafficCameraData1/data/cam1/cam1_20260106_010951.jpg,0
2026-01-06T01:09:52.839153,cam2,/content/drive/MyDrive/TrafficCameraData1/data/cam2/cam2_20260106_010952.jpg,0
2026-01-06T01:09:53.531914,cam3,/content/drive/MyDrive/TrafficCameraData1/data/cam3/cam3_20260106_010953.jpg,0
2026-01-06T01:09:54.390848,cam4,/content/drive/MyDrive/TrafficCameraData1/data/cam4/cam4_20260106_010954.jpg,0
2026-01-06T01:09:55.338874,cam5,/content/drive/MyDrive/TrafficCameraData1/data/cam5/cam5_20260106_010955.jpg,0
2026-01-06T01:09:56.282653,cam6,/content/drive/MyDrive/TrafficCameraData1/data/cam6/cam6_20260106_010956.jpg,0
2026-01-06T01:09:57.391397,cam7,/content/drive/MyDrive/TrafficCameraData1/data/cam7/cam7_20260106_010957.jpg,0
2026-01-06T01:09:58.091771,cam8,/content/drive/MyDrive/TrafficCameraData1/data/cam8/cam8_20260106_010958.jpg,0
2026-01-06T01:14:51.936965,cam1,/content/drive/MyDrive/TrafficCameraData1/data/cam1/cam1_20260106_011451.jpg,0
2026-01-06T01:14:52.810173,cam2,/content/drive/MyDrive/TrafficCameraData1/data/cam2/cam2_20260106_011452.jpg,0
2026-01-06T01:14:53.939209,cam3,/content/drive/MyDrive/TrafficCameraData1/data/cam3/cam3_20260106_011453.jpg,0
2026-01-06T01:14:54.645128,cam4,/content/drive/MyDrive/TrafficCameraData1/data/cam4/cam4_20260106_011454.jpg,0
2026-01-06T01:14:55.339514,cam5,/content/drive/MyDrive/TrafficCameraData1/data/cam5/cam5_20260106_011455.jpg,0
2026-01-06T01:14:56.032069,cam6,/content/drive/MyDrive/TrafficCameraData1/data/cam6/cam6_20260106_011456.jpg,0
2026-01-06T01:14:56.726468,cam7,/content/drive/MyDrive/TrafficCameraData1/data/cam7/cam7_20260106_011456.jpg,0
2026-01-06T01:14:57.257344,cam8,/content/drive/MyDrive/TrafficCameraData1/data/cam8/cam8_20260106_011457.jpg,0
2026-01-06T01:19:51.937095,cam1,/content/drive/MyDrive/TrafficCameraData1/data/cam1/cam1_20260106_011951.jpg,0
2026-01-06T01:19:52.799849,cam2,/content/drive/MyDrive/TrafficCameraData1/data/cam2/cam2_20260106_011952.jpg,0
2026-01-06T01:19:53.493785,cam3,/content/drive/MyDrive/TrafficCameraData1/data/cam3/cam3_20260106_011953.jpg,0
2026-01-06T01:19:54.600454,cam4,/content/drive/MyDrive/TrafficCameraData1/data/cam4/cam4_20260106_011954.jpg,0
2026-01-06T01:19:55.705549,cam5,/content/drive/MyDrive/TrafficCameraData1/data/cam5/cam5_20260106_011955.jpg,0
2026-01-06T01:19:56.628790,cam6,/content/drive/MyDrive/TrafficCameraData1/data/cam6/cam6_20260106_011956.jpg,0
2026-01-06T01:19:57.735740,cam7,/content/drive/MyDrive/TrafficCameraData1/data/cam7/cam7_20260106_011957.jpg,0
2026-01-06T01:19:58.853144,cam8,/content/drive/MyDrive/TrafficCameraData1/data/cam8/cam8_20260106_011958.jpg,0
2026-01-06T01:24:51.937391,cam1,/content/drive/MyDrive/TrafficCameraData1/data/cam1/cam1_20260106_012451.jpg,0
2026-01-06T01:24:53.031496,cam2,/content/drive/MyDrive/TrafficCameraData1/data/cam2/cam2_20260106_012453.jpg,0
2026-01-06T01:24:54.147830,cam3,/content/drive/MyDrive/TrafficCameraData1/data/cam3/cam3_20260106_012454.jpg,0
2026-01-06T01:24:55.283753,cam4,/content/drive/MyDrive/TrafficCameraData1/data/cam4/cam4_20260106_012455.jpg,0
2026-01-06T01:24:56.440076,cam5,/content/drive/MyDrive/TrafficCameraData1/data/cam5/cam5_20260106_012456.jpg,0
2026-01-06T01:24:57.380236,cam6,/content/drive/MyDrive/TrafficCameraData1/data/cam6/cam6_20260106_012457.jpg,0
2026-01-06T01:24:58.488931,cam7,/content/drive/MyDrive/TrafficCameraData1/data/cam7/cam7_20260106_012458.jpg,0
2026-01-06T01:24:59.432749,cam8,/content/drive/MyDrive/TrafficCameraData1/data/cam8/cam8_20260106_012459.jpg,0
2026-01-06T01:29:51.937626,cam1,/content/drive/MyDrive/TrafficCameraData1/data/cam1/cam1_20260106_012951.jpg,0
2026-01-06T01:29:52.808163,cam2,/content/drive/MyDrive/TrafficCameraData1/data/cam2/cam2_20260106_012952.jpg,0
